town,precinct,office,district,party,candidate,votes
Stratford,Stratford - Franklin 23,U.S. Senate,,,Write-in,
Stratford,Stratford - Nichols 120,U.S. Senate,,,Write-in,
Stratford,Stratford - Nichols 121,U.S. Senate,,,Write-in,
Stratford,Stratford - Wooster,U.S. Senate,,,Write-in,
Stratford,Stratford - Wilcoxson,U.S. Senate,,,Write-in,
Stratford,Stratford - Chapel 120,U.S. Senate,,,Write-in,
Stratford,Stratford - Chapel 122,U.S. Senate,,,Write-in,
Stratford,Stratford - Bunnell 120,U.S. Senate,,,Write-in,
Stratford,Stratford - Bunnell 122,U.S. Senate,,,Write-in,
Stratford,Stratford - Second Hill,U.S. Senate,,,Write-in,
Suffield,Suffield,U.S. Senate,,,Write-in,
Thomaston,Thomaston,U.S. Senate,,,Write-in,
Thompson,Thompson 1,U.S. Senate,,,Write-in,
Thompson,Thompson 2,U.S. Senate,,,Write-in,
Thompson,Thompson 3,U.S. Senate,,,Write-in,
Thompson,Thompson 4,U.S. Senate,,,Write-in,
Tolland,Tolland 1,U.S. Senate,,,Write-in,1
Tolland,Tolland 2,U.S. Senate,,,Write-in,0
Tolland,Tolland 3,U.S. Senate,,,Write-in,0
Torrington,Torrington1,U.S. Senate,,,Write-in,
Torrington,Torrington 2,U.S. Senate,,,Write-in,
Torrington,Torrington3,U.S. Senate,,,Write-in,
Torrington,Torrington4,U.S. Senate,,,Write-in,
Torrington,Torrington5,U.S. Senate,,,Write-in,
Torrington,Torrington6,U.S. Senate,,,Write-in,
Torrington,Torrington7,U.S. Senate,,,Write-in,
Torrington,Torrington8,U.S. Senate,,,Write-in,
Trumbull,Trumbull 1,U.S. Senate,,,Write-in,
Trumbull,Trumbull 2-122,U.S. Senate,,,Write-in,
Trumbull,Trumbull 2-123,U.S. Senate,,,Write-in,
Trumbull,Trumbull 3,U.S. Senate,,,Write-in,
Trumbull,Trumbull 4,U.S. Senate,,,Write-in,
Trumbull,Pres/Overseas,U.S. Senate,,,Write-in,
Union,Union,U.S. Senate,,,Write-in,
Vernon,Vernon 1,U.S. Senate,,,Write-in,1
Vernon,Vernon 2,U.S. Senate,,,Write-in,1
Vernon,Vernon 3,U.S. Senate,,,Write-in,0
Vernon,Vernon 4,U.S. Senate,,,Write-in,0
Voluntown,Voluntown,U.S. Senate,,,Write-in,
Wallingford,Wallingford 1,U.S. Senate,,,Write-in,
Wallingford,Wallingford 2,U.S. Senate,,,Write-in,
Wallingford,Wallingford 3,U.S. Senate,,,Write-in,
Wallingford,Wallingford 4,U.S. Senate,,,Write-in,
Wallingford,Wallingford 5,U.S. Senate,,,Write-in,
Wallingford,Wallingford 6,U.S. Senate,,,Write-in,
Wallingford,Wallingford 7,U.S. Senate,,,Write-in,
Wallingford,Wallingford 8,U.S. Senate,,,Write-in,
Wallingford,Wallingford 9,U.S. Senate,,,Write-in,
Warren,Warren,U.S. Senate,,,Write-in,
Washington,Washington,U.S. Senate,,,Write-in,
Waterbury,Waterbury 71-1,U.S. Senate,,,Write-in,
Waterbury,Waterbury 71-2,U.S. Senate,,,Write-in,
Waterbury,Waterbury 71-3,U.S. Senate,,,Write-in,
Waterbury,Waterbury 72-1,U.S. Senate,,,Write-in,
Waterbury,Waterbury 72-2,U.S. Senate,,,Write-in,
Waterbury,Waterbury 72-3,U.S. Senate,,,Write-in,
Waterbury,Waterbury 72-4,U.S. Senate,,,Write-in,
Waterbury,Waterbury 72-5,U.S. Senate,,,Write-in,
Waterbury,Waterbury 73-1,U.S. Senate,,,Write-in,
Waterbury,Waterbury 73-2,U.S. Senate,,,Write-in,
Waterbury,Waterbury 73-3,U.S. Senate,,,Write-in,
Waterbury,Waterbury 73-4,U.S. Senate,,,Write-in,
Waterbury,Waterbury 74-1,U.S. Senate,,,Write-in,
Waterbury,Waterbury 74-2,U.S. Senate,,,Write-in,
Waterbury,Waterbury 74-3,U.S. Senate,,,Write-in,
Waterbury,Waterbury 74-4,U.S. Senate,,,Write-in,
Waterbury,Waterbury 74-5,U.S. Senate,,,Write-in,
Waterbury,Waterbury 75-1,U.S. Senate,,,Write-in,
Waterbury,Waterbury 75-2,U.S. Senate,,,Write-in,
Waterbury,Waterbury 75-3,U.S. Senate,,,Write-in,
Waterbury,Waterbury 75-4,U.S. Senate,,,Write-in,
Waterford,Waterford 1,U.S. Senate,,,Write-in,
Waterford,Waterford 2,U.S. Senate,,,Write-in,
Waterford,Waterford 3,U.S. Senate,,,Write-in,
Waterford,Waterford 4,U.S. Senate,,,Write-in,
Watertown,Watertown 1,U.S. Senate,,,Write-in,2
Watertown,Watertown 2,U.S. Senate,,,Write-in,0
Watertown,Watertown 3,U.S. Senate,,,Write-in,2
Watertown,Watertown 4,U.S. Senate,,,Write-in,4
West Hartford,WestHartford1,U.S. Senate,,,Write-in,0
West Hartford,WestHartford2,U.S. Senate,,,Write-in,2
West Hartford,WestHartford3,U.S. Senate,,,Write-in,0
West Hartford,WestHartford4,U.S. Senate,,,Write-in,2
West Hartford,WestHartford5,U.S. Senate,,,Write-in,0
West Hartford,WestHartford6,U.S. Senate,,,Write-in,1
West Hartford,WestHartford7,U.S. Senate,,,Write-in,0
West Hartford,WestHartford8,U.S. Senate,,,Write-in,1
West Hartford,WestHartford9,U.S. Senate,,,Write-in,0
West Haven,WestHaven1,U.S. Senate,,,Write-in,
West Haven,WestHaven2,U.S. Senate,,,Write-in,
West Haven,WestHaven3,U.S. Senate,,,Write-in,
West Haven,WestHaven4,U.S. Senate,,,Write-in,
West Haven,WestHaven5,U.S. Senate,,,Write-in,
West Haven,WestHaven6,U.S. Senate,,,Write-in,
West Haven,WestHaven7,U.S. Senate,,,Write-in,
West Haven,WestHaven8,U.S. Senate,,,Write-in,
West Haven,WestHaven9,U.S. Senate,,,Write-in,
West Haven,WestHaven10,U.S. Senate,,,Write-in,
Westbrook,Westbrook 1,U.S. Senate,,,Write-in,
Westbrook,Westbrook 2,U.S. Senate,,,Write-in,
Weston,Weston 1,U.S. Senate,,,Write-in,
Weston,Weston 2,U.S. Senate,,,Write-in,
Westport,Westport 136-1,U.S. Senate,,,Write-in,
Westport,Westport 136-2,U.S. Senate,,,Write-in,
Westport,Westport 136-3,U.S. Senate,,,Write-in,
Westport,Westport 136-4,U.S. Senate,,,Write-in,
Westport,Westport 136-5,U.S. Senate,,,Write-in,
Westport,Westport 143,U.S. Senate,,,Write-in,
Wethersfield,Wethersfield 1,U.S. Senate,,,Write-in,
Wethersfield,Wethersfield 2,U.S. Senate,,,Write-in,
Wethersfield,Wethersfield 3,U.S. Senate,,,Write-in,
Wethersfield,Wethersfield 4,U.S. Senate,,,Write-in,
Wethersfield,Wethersfield 5,U.S. Senate,,,Write-in,
Wethersfield,Wethersfield 6,U.S. Senate,,,Write-in,
Willington,Willington,U.S. Senate,,,Write-in,
Wilton,Wilton 1,U.S. Senate,,,Write-in,
Wilton,Wilton 2,U.S. Senate,,,Write-in,
Wilton,Wilton 3,U.S. Senate,,,Write-in,
Winchester,Winchester,U.S. Senate,,,Write-in,
Windham,Windham - Elks,U.S. Senate,,,Write-in,
Windham,Windham - VFW,U.S. Senate,,,Write-in,
Windham,Windham - WCFH,U.S. Senate,,,Write-in,
Windham,Absentee,U.S. Senate,,,Write-in,
Windsor,Windsor 1,U.S. Senate,,,Write-in,0
Windsor,Windsor 2,U.S. Senate,,,Write-in,0
Windsor,Windsor 3,U.S. Senate,,,Write-in,0
Windsor,Windsor 4,U.S. Senate,,,Write-in,1
Windsor,Windsor 5,U.S. Senate,,,Write-in,0
Windsor,Windsor 6,U.S. Senate,,,Write-in,0
Windsor,Windsor 7,U.S. Senate,,,Write-in,4
Windsor Locks,Windsor Locks 1,U.S. Senate,,,Write-in,
Windsor Locks,Windsor Locks 2,U.S. Senate,,,Write-in,
Wolcott,Wolcott 1,U.S. Senate,,,Write-in,
Wolcott,Wolcott 2,U.S. Senate,,,Write-in,
Wolcott,Wolcott 3,U.S. Senate,,,Write-in,
Woodbridge,Woodbridge1,U.S. Senate,,,Write-in,
Woodbridge,Woodbridge2,U.S. Senate,,,Write-in,
Woodbury,Woodbury 66,U.S. Senate,,,Write-in,
Woodbury,Woodbury 68,U.S. Senate,,,Write-in,
Woodstock,Woodstock,U.S. Senate,,,Write-in,
Barkhamsted,Barkhamsted,U.S. House,1,DEM,John Larson,1090
Berlin,Berlin 1,U.S. House,1,DEM,John Larson,748
Berlin,Berlin 2,U.S. House,1,DEM,John Larson,1574
Berlin,Berlin 3,U.S. House,1,DEM,John Larson,1176
Berlin,Berlin 4,U.S. House,1,DEM,John Larson,976
Berlin,Berlin 5,U.S. House,1,DEM,John Larson,1581
Bloomfield,Bloomfield 1,U.S. House,1,DEM,John Larson,1416
Bloomfield,Bloomfield 2,U.S. House,1,DEM,John Larson,2035
Bloomfield,Bloomfield 3,U.S. House,1,DEM,John Larson,1910
Bloomfield,Bloomfield 4,U.S. House,1,DEM,John Larson,1730
Bloomfield,Bloomfield 5,U.S. House,1,DEM,John Larson,2253
Bristol,Bristol 77A,U.S. House,1,DEM,John Larson,1828
Bristol,Bristol 77B,U.S. House,1,DEM,John Larson,1911
Bristol,Bristol 77C,U.S. House,1,DEM,John Larson,1858
Bristol,Bristol 77D,U.S. House,1,DEM,John Larson,1033
Bristol,Bristol 78A,U.S. House,1,DEM,John Larson,1520
Bristol,Bristol 78B,U.S. House,1,DEM,John Larson,1410
Bristol,Bristol 79A,U.S. House,1,DEM,John Larson,1875
Bristol,Bristol 79B,U.S. House,1,DEM,John Larson,1506
Bristol,Bristol 79C,U.S. House,1,DEM,John Larson,1937
Colebrook,Colebrook,U.S. House,1,DEM,John Larson,367
Cromwell,Cromwell,U.S. House,1,DEM,John Larson,4251
East Granby,East Granby,U.S. House,1,DEM,John Larson,1547
East Hartford,East Hartford 1,U.S. House,1,DEM,John Larson,2115
East Hartford,East Hartford 2,U.S. House,1,DEM,John Larson,1524
East Hartford,East Hartford 3,U.S. House,1,DEM,John Larson,1380
East Hartford,East Hartford 4,U.S. House,1,DEM,John Larson,2510
East Hartford,East Hartford 5,U.S. House,1,DEM,John Larson,1879
East Hartford,East Hartford 6,U.S. House,1,DEM,John Larson,2071
East Hartford,East Hartford 7,U.S. House,1,DEM,John Larson,2113
East Windsor,East Windsor 1,U.S. House,1,DEM,John Larson,1386
East Windsor,East Windsor 2,U.S. House,1,DEM,John Larson,1601
Glastonbury,Glastonbury 1,U.S. House,1,DEM,John Larson,2823
Glastonbury,Glastonbury 4,U.S. House,1,DEM,John Larson,1295
Glastonbury,Glastonbury 5,U.S. House,1,DEM,John Larson,1661
Glastonbury,Glastonbury 7,U.S. House,1,DEM,John Larson,2484
Glastonbury,Glastonbury 9,U.S. House,1,DEM,John Larson,2322
Granby,Granby 1,U.S. House,1,DEM,John Larson,3018
Granby,Granby 2,U.S. House,1,DEM,John Larson,188
Hartford,Hartford 1,U.S. House,1,DEM,John Larson,1017
Hartford,Hartford 2,U.S. House,1,DEM,John Larson,1858
Hartford,Hartford 3,U.S. House,1,DEM,John Larson,1657
Hartford,Hartford 4,U.S. House,1,DEM,John Larson,780
Hartford,Hartford 5,U.S. House,1,DEM,John Larson,1235
Hartford,Hartford 6,U.S. House,1,DEM,John Larson,1150
Hartford,Hartford 7,U.S. House,1,DEM,John Larson,1900
Hartford,Hartford 8,U.S. House,1,DEM,John Larson,1807
Hartford,Hartford 9,U.S. House,1,DEM,John Larson,571
Hartford,Hartford 10,U.S. House,1,DEM,John Larson,850
Hartford,Hartford 11,U.S. House,1,DEM,John Larson,343
Hartford,Hartford 12,U.S. House,1,DEM,John Larson,1335
Hartford,Hartford 13,U.S. House,1,DEM,John Larson,919
Hartford,Hartford 14,U.S. House,1,DEM,John Larson,1476
Hartford,Hartford 15,U.S. House,1,DEM,John Larson,1372
Hartford,Hartford 16,U.S. House,1,DEM,John Larson,1414
Hartford,Hartford 17,U.S. House,1,DEM,John Larson,1065
Hartford,Hartford 18,U.S. House,1,DEM,John Larson,1265
Hartford,Hartford 19,U.S. House,1,DEM,John Larson,1239
Hartford,Hartford 20,U.S. House,1,DEM,John Larson,991
Hartford,Hartford 21,U.S. House,1,DEM,John Larson,1002
Hartford,Hartford 22,U.S. House,1,DEM,John Larson,591
Hartford,Hartford 23,U.S. House,1,DEM,John Larson,412
Hartford,Hartford 24,U.S. House,1,DEM,John Larson,2001
Hartland,Hartland,U.S. House,1,DEM,John Larson,466
Manchester,Manchester 1,U.S. House,1,DEM,John Larson,1112
Manchester,Manchester 2,U.S. House,1,DEM,John Larson,2533
Manchester,Manchester 3,U.S. House,1,DEM,John Larson,1962
Manchester,Manchester 4,U.S. House,1,DEM,John Larson,2298
Manchester,Manchester 5,U.S. House,1,DEM,John Larson,2594
Manchester,Manchester 6,U.S. House,1,DEM,John Larson,1320
Manchester,Manchester 7,U.S. House,1,DEM,John Larson,1631
Manchester,Manchester 8,U.S. House,1,DEM,John Larson,1871
Middletown,Middletown 3,U.S. House,1,DEM,John Larson,507
Middletown,Middletown 6,U.S. House,1,DEM,John Larson,886
Middletown,Absentee,U.S. House,1,DEM,John Larson,100
New Hartford,New Hartford 1,U.S. House,1,DEM,John Larson,922
New Hartford,New Hartford 2,U.S. House,1,DEM,John Larson,913
Newington,Newington 1,U.S. House,1,DEM,John Larson,1397
Newington,Newington 2,U.S. House,1,DEM,John Larson,1935
Newington,Newington 3,U.S. House,1,DEM,John Larson,843
Newington,Newington 4,U.S. House,1,DEM,John Larson,1096
Newington,Newington 5,U.S. House,1,DEM,John Larson,1142
Newington,Newington 6,U.S. House,1,DEM,John Larson,1200
Newington,Newington 7,U.S. House,1,DEM,John Larson,985
Newington,Newington 8,U.S. House,1,DEM,John Larson,671
Portland,Portland,U.S. House,1,DEM,John Larson,2830
Rocky Hill,Rocky Hill 1,U.S. House,1,DEM,John Larson,2452
Rocky Hill,Rocky Hill 2,U.S. House,1,DEM,John Larson,1868
Rocky Hill,Rocky Hill 3,U.S. House,1,DEM,John Larson,1327
South Windsor,South Windsor 1,U.S. House,1,DEM,John Larson,535
South Windsor,South Windsor 2,U.S. House,1,DEM,John Larson,1631
South Windsor,South Windsor 3,U.S. House,1,DEM,John Larson,2615
South Windsor,South Windsor 4,U.S. House,1,DEM,John Larson,1441
South Windsor,South Windsor 5,U.S. House,1,DEM,John Larson,2675
Southington,Southington 1,U.S. House,1,DEM,John Larson,1431
Southington,Southington 2,U.S. House,1,DEM,John Larson,1222
Southington,Southington 3,U.S. House,1,DEM,John Larson,1477
Southington,Southington 4,U.S. House,1,DEM,John Larson,919
Southington,Southington 5,U.S. House,1,DEM,John Larson,1065
Southington,Southington 6,U.S. House,1,DEM,John Larson,1236
Southington,Southington 7,U.S. House,1,DEM,John Larson,893
Southington,Southington 8,U.S. House,1,DEM,John Larson,901
Southington,Southington 9,U.S. House,1,DEM,John Larson,635
Southington,Southington 10,U.S. House,1,DEM,John Larson,824
Southington,Southington 11,U.S. House,1,DEM,John Larson,1134
Torrington,Torrington 1,U.S. House,1,DEM,John Larson,1901
Torrington,Torrington 2,U.S. House,1,DEM,John Larson,594
Torrington,Torrington 3,U.S. House,1,DEM,John Larson,134
Torrington,Torrington4,U.S. House,1,DEM,John Larson,162
Torrington,Torrington 6,U.S. House,1,DEM,John Larson,233
Torrington,Torrington 7,U.S. House,1,DEM,John Larson,216
West Hartford,West Hartford 1,U.S. House,1,DEM,John Larson,2148
West Hartford,West Hartford 2,U.S. House,1,DEM,John Larson,2763
West Hartford,West Hartford 3,U.S. House,1,DEM,John Larson,3100
West Hartford,West Hartford 4,U.S. House,1,DEM,John Larson,2681
West Hartford,West Hartford 5,U.S. House,1,DEM,John Larson,2150
West Hartford,West Hartford 6,U.S. House,1,DEM,John Larson,2026
West Hartford,West Hartford 7,U.S. House,1,DEM,John Larson,2070
West Hartford,West Hartford 8,U.S. House,1,DEM,John Larson,2628
West Hartford,West Hartford 9,U.S. House,1,DEM,John Larson,1874
Wethersfield,Wethersfield 1,U.S. House,1,DEM,John Larson,1245
Wethersfield,Wethersfield 2,U.S. House,1,DEM,John Larson,776
Wethersfield,Wethersfield 3,U.S. House,1,DEM,John Larson,1151
Wethersfield,Wethersfield 4,U.S. House,1,DEM,John Larson,1512
Wethersfield,Wethersfield 5,U.S. House,1,DEM,John Larson,1401
Wethersfield,Wethersfield 6,U.S. House,1,DEM,John Larson,1653
Winchester,Winchester,U.S. House,1,DEM,John Larson,1512
Windsor,Windsor 1,U.S. House,1,DEM,John Larson,1277
Windsor,Windsor 2,U.S. House,1,DEM,John Larson,2252
Windsor,Windsor 3,U.S. House,1,DEM,John Larson,2119
Windsor,Windsor 4,U.S. House,1,DEM,John Larson,966
Windsor,Windsor 5,U.S. House,1,DEM,John Larson,1954
Windsor,Windsor 6,U.S. House,1,DEM,John Larson,1853
Windsor,Windsor 7,U.S. House,1,DEM,John Larson,864
Windsor Locks,Windsor Locks 1,U.S. House,1,DEM,John Larson,1684
Windsor Locks,Windsor Locks 2,U.S. House,1,DEM,John Larson,1704
Barkhamsted,Barkhamsted,U.S. House,1,REP,John Henry Decker,846
Berlin,Berlin 1,U.S. House,1,REP,John Henry Decker,450
Berlin,Berlin 2,U.S. House,1,REP,John Henry Decker,796
Berlin,Berlin 3,U.S. House,1,REP,John Henry Decker,663
Berlin,Berlin 4,U.S. House,1,REP,John Henry Decker,697
Berlin,Berlin 5,U.S. House,1,REP,John Henry Decker,1074
Bloomfield,Bloomfield 1,U.S. House,1,REP,John Henry Decker,580
Bloomfield,Bloomfield 2,U.S. House,1,REP,John Henry Decker,342
Bloomfield,Bloomfield 3,U.S. House,1,REP,John Henry Decker,41
Bloomfield,Bloomfield 4,U.S. House,1,REP,John Henry Decker,287
Bloomfield,Bloomfield 5,U.S. House,1,REP,John Henry Decker,209
Bristol,Bristol 77A,U.S. House,1,REP,John Henry Decker,799
Bristol,Bristol 77B,U.S. House,1,REP,John Henry Decker,997
Bristol,Bristol 77C,U.S. House,1,REP,John Henry Decker,752
Bristol,Bristol 77D,U.S. House,1,REP,John Henry Decker,441
Bristol,Bristol 78A,U.S. House,1,REP,John Henry Decker,1082
Bristol,Bristol 78B,U.S. House,1,REP,John Henry Decker,783
Bristol,Bristol 79A,U.S. House,1,REP,John Henry Decker,740
Bristol,Bristol 79B,U.S. House,1,REP,John Henry Decker,562
Bristol,Bristol 79C,U.S. House,1,REP,John Henry Decker,900
Colebrook,Colebrook,U.S. House,1,REP,John Henry Decker,382
Cromwell,Cromwell,U.S. House,1,REP,John Henry Decker,2365
East Granby,East Granby,U.S. House,1,REP,John Henry Decker,1074
East Hartford,East Hartford 1,U.S. House,1,REP,John Henry Decker,317
East Hartford,East Hartford 2,U.S. House,1,REP,John Henry Decker,344
East Hartford,East Hartford 3,U.S. House,1,REP,John Henry Decker,257
East Hartford,East Hartford 4,U.S. House,1,REP,John Henry Decker,367
East Hartford,East Hartford 5,U.S. House,1,REP,John Henry Decker,377
East Hartford,East Hartford 6,U.S. House,1,REP,John Henry Decker,574
East Hartford,East Hartford 7,U.S. House,1,REP,John Henry Decker,719
East Windsor,East Windsor 1,U.S. House,1,REP,John Henry Decker,719
East Windsor,East Windsor 2,U.S. House,1,REP,John Henry Decker,782
Glastonbury,Glastonbury 1,U.S. House,1,REP,John Henry Decker,1245
Glastonbury,Glastonbury 4,U.S. House,1,REP,John Henry Decker,929
Glastonbury,Glastonbury 5,U.S. House,1,REP,John Henry Decker,1237
Glastonbury,Glastonbury 7,U.S. House,1,REP,John Henry Decker,1282
Glastonbury,Glastonbury 9,U.S. House,1,REP,John Henry Decker,1426
Granby,Granby 1,U.S. House,1,REP,John Henry Decker,2423
Granby,Granby 2,U.S. House,1,REP,John Henry Decker,218
Hartford,Hartford 1,U.S. House,1,REP,John Henry Decker,47
Hartford,Hartford 2,U.S. House,1,REP,John Henry Decker,18
Hartford,Hartford 3,U.S. House,1,REP,John Henry Decker,80
Hartford,Hartford 4,U.S. House,1,REP,John Henry Decker,153
Hartford,Hartford 5,U.S. House,1,REP,John Henry Decker,96
Hartford,Hartford 6,U.S. House,1,REP,John Henry Decker,12
Hartford,Hartford 7,U.S. House,1,REP,John Henry Decker,17
Hartford,Hartford 8,U.S. House,1,REP,John Henry Decker,69
Hartford,Hartford 9,U.S. House,1,REP,John Henry Decker,19
Hartford,Hartford 10,U.S. House,1,REP,John Henry Decker,15
Hartford,Hartford 11,U.S. House,1,REP,John Henry Decker,36
Hartford,Hartford 12,U.S. House,1,REP,John Henry Decker,48
Hartford,Hartford 13,U.S. House,1,REP,John Henry Decker,60
Hartford,Hartford 14,U.S. House,1,REP,John Henry Decker,79
Hartford,Hartford 15,U.S. House,1,REP,John Henry Decker,180
Hartford,Hartford 16,U.S. House,1,REP,John Henry Decker,112
Hartford,Hartford 17,U.S. House,1,REP,John Henry Decker,72
Hartford,Hartford 18,U.S. House,1,REP,John Henry Decker,116
Hartford,Hartford 19,U.S. House,1,REP,John Henry Decker,57
Hartford,Hartford 20,U.S. House,1,REP,John Henry Decker,74
Hartford,Hartford 21,U.S. House,1,REP,John Henry Decker,59
Hartford,Hartford 22,U.S. House,1,REP,John Henry Decker,93
Hartford,Hartford 23,U.S. House,1,REP,John Henry Decker,1
Hartford,Hartford 24,U.S. House,1,REP,John Henry Decker,19
Hartland,Hartland,U.S. House,1,REP,John Henry Decker,634
Manchester,Manchester 1,U.S. House,1,REP,John Henry Decker,407
Manchester,Manchester 2,U.S. House,1,REP,John Henry Decker,794
Manchester,Manchester 3,U.S. House,1,REP,John Henry Decker,872
Manchester,Manchester 4,U.S. House,1,REP,John Henry Decker,690
Manchester,Manchester 5,U.S. House,1,REP,John Henry Decker,906
Manchester,Manchester 6,U.S. House,1,REP,John Henry Decker,795
Manchester,Manchester 7,U.S. House,1,REP,John Henry Decker,803
Manchester,Manchester 8,U.S. House,1,REP,John Henry Decker,486
Middletown,Middletown 3,U.S. House,1,REP,John Henry Decker,173
Middletown,Middletown 6,U.S. House,1,REP,John Henry Decker,379
Middletown,Absentee,U.S. House,1,REP,John Henry Decker,47
New Hartford,New Hartford 1,U.S. House,1,REP,John Henry Decker,793
New Hartford,New Hartford 2,U.S. House,1,REP,John Henry Decker,928
Newington,Newington 1,U.S. House,1,REP,John Henry Decker,593
Newington,Newington 2,U.S. House,1,REP,John Henry Decker,832
Newington,Newington 3,U.S. House,1,REP,John Henry Decker,393
Newington,Newington 4,U.S. House,1,REP,John Henry Decker,446
Newington,Newington 5,U.S. House,1,REP,John Henry Decker,452
Newington,Newington 6,U.S. House,1,REP,John Henry Decker,498
Newington,Newington 7,U.S. House,1,REP,John Henry Decker,422
Newington,Newington 8,U.S. House,1,REP,John Henry Decker,363
Portland,Portland,U.S. House,1,REP,John Henry Decker,1551
Rocky Hill,Rocky Hill 1,U.S. House,1,REP,John Henry Decker,1402
Rocky Hill,Rocky Hill 2,U.S. House,1,REP,John Henry Decker,745
Rocky Hill,Rocky Hill 3,U.S. House,1,REP,John Henry Decker,675
South Windsor,South Windsor 1,U.S. House,1,REP,John Henry Decker,225
South Windsor,South Windsor 2,U.S. House,1,REP,John Henry Decker,661
South Windsor,South Windsor 3,U.S. House,1,REP,John Henry Decker,1142
South Windsor,South Windsor 4,U.S. House,1,REP,John Henry Decker,668
South Windsor,South Windsor 5,U.S. House,1,REP,John Henry Decker,1083
Southington,Southington 1,U.S. House,1,REP,John Henry Decker,1043
Southington,Southington 2,U.S. House,1,REP,John Henry Decker,732
Southington,Southington 3,U.S. House,1,REP,John Henry Decker,812
Southington,Southington 4,U.S. House,1,REP,John Henry Decker,510
Southington,Southington 5,U.S. House,1,REP,John Henry Decker,899
Southington,Southington 6,U.S. House,1,REP,John Henry Decker,697
Southington,Southington 7,U.S. House,1,REP,John Henry Decker,706
Southington,Southington 8,U.S. House,1,REP,John Henry Decker,715
Southington,Southington 9,U.S. House,1,REP,John Henry Decker,333
Southington,Southington 10,U.S. House,1,REP,John Henry Decker,562
Southington,Southington 11,U.S. House,1,REP,John Henry Decker,703
Torrington,Torrington 1,U.S. House,1,REP,John Henry Decker,1638
Torrington,Torrington 2,U.S. House,1,REP,John Henry Decker,654
Torrington,Torrington 3,U.S. House,1,REP,John Henry Decker,89
Torrington,Torrington4,U.S. House,1,REP,John Henry Decker,116
Torrington,Torrington 6,U.S. House,1,REP,John Henry Decker,254
Torrington,Torrington 7,U.S. House,1,REP,John Henry Decker,150
West Hartford,West Hartford 1,U.S. House,1,REP,John Henry Decker,747
West Hartford,West Hartford 2,U.S. House,1,REP,John Henry Decker,1007
West Hartford,West Hartford 3,U.S. House,1,REP,John Henry Decker,857
West Hartford,West Hartford 4,U.S. House,1,REP,John Henry Decker,594
