county,town,office,district,party,candidate,votes
Windham,Chaplin,State House,54,Dem,Denise W. Merrill,750
New Haven,Cheshire,President,,Rep,John McCain,6839
New Haven,Cheshire,President,,Dem,Barack Obama,8177
New Haven,Cheshire,President,,Ind,Ralph Nader,13
New Haven,Cheshire,President,,write-in,Chuck Baldwin,6
New Haven,Cheshire,President,,write-in,Roger Calero,0
New Haven,Cheshire,President,,write-in,Cynthia McKinney,0
New Haven,Cheshire,President,,write-in,Stewart Moore,1
New Haven,Cheshire,US House,5,Rep,David J. Cappiello,5579
New Haven,Cheshire,US House,5,Dem,Chris Murphy,7876
New Haven,Cheshire,US House,5,Ind,Thomas L. Winn,126
New Haven,Cheshire,US House,5,Green,Harold H. Burbank II,106
New Haven,Cheshire,US House,5,WF,Chris Murphy,931
New Haven,Cheshire,US House,5,write-in,Walter Gengarelly,0
New Haven,Cheshire Part,State Senate,16,Rep,Sam S.F. Caligiuri,2226
New Haven,Cheshire Part,State Senate,13,Rep,Tim Lenox,3826
New Haven,Cheshire Part,State Senate,13,Dem,Thomas P. Gaffey,5812
New Haven,Cheshire Part,State Senate,13,WF,Thomas P. Gaffey,468
New Haven,Cheshire Part,State Senate,16,Ind,Mark A. Orsini,841
New Haven,Cheshire Part,State House,89,Rep,Martin A. Atkins,1443
New Haven,Cheshire Part,State House,89,Dem,Vickie O. Nardello,3019
New Haven,Cheshire Part,State House,90,Dem,Mary G. Fritz,2303
New Haven,Cheshire Part,State House,90,CFL,Peter J. Votto,559
New Haven,Cheshire Part,State House,103,Rep,Al Adinolfi,3293
New Haven,Cheshire Part,State House,103,Dem,Elizabeth Esty,3129
Middlesex,Chester,President,,Rep,John McCain,710
Middlesex,Chester,President,,Dem,Barack Obama,1527
Middlesex,Chester,President,,Ind,Ralph Nader,24
Middlesex,Chester,President,,write-in,Chuck Baldwin,0
Middlesex,Chester,President,,write-in,Roger Calero,0
Middlesex,Chester,President,,write-in,Cynthia McKinney,0
Middlesex,Chester,President,,write-in,Stewart Moore,1
Middlesex,Chester,US House,2,Rep,Sean Sullivan,575
Middlesex,Chester,US House,2,Dem,Joe Courtney,1467
Middlesex,Chester,US House,2,Green,Scott Deshefy,43
Middlesex,Chester,US House,2,WF,Joe Courtney,35
Middlesex,Chester,US House,2,write-in,Todd Vachon,0
Middlesex,Chester,State Senate,33,Rep,Vincent A. Pacileo III,659
Middlesex,Chester,State Senate,33,Dem,Eileen M. Daily,1394
Middlesex,Chester,State Senate,33,Green,Colin D. Bennett,66
Middlesex,Chester,State House,36,Dem,James Field Spallone,1549
Middlesex,Chester,State House,36,Rep,Nelson Struck,533
Middlesex,Clinton,President,,Rep,John McCain,3004
Middlesex,Clinton,President,,Dem,Barack Obama,3898
Middlesex,Clinton,President,,Ind,Ralph Nader,90
Middlesex,Clinton,President,,write-in,Chuck Baldwin,1
Middlesex,Clinton,President,,write-in,Roger Calero,0
Middlesex,Clinton,President,,write-in,Cynthia McKinney,0
Middlesex,Clinton,President,,write-in,Stewart Moore,0
Middlesex,Clinton,US House,2,Rep,Sean Sullivan,2479
Middlesex,Clinton,US House,2,Dem,Joe Courtney,3735
Middlesex,Clinton,US House,2,Green,Scott Deshefy,150
Middlesex,Clinton,US House,2,WF,Joe Courtney,222
Middlesex,Clinton,US House,2,write-in,Todd Vachon,0
Middlesex,Clinton,State Senate,33,Rep,Vincent A. Pacileo III,2358
Middlesex,Clinton,State Senate,33,Dem,Eileen M. Daily,4011
Middlesex,Clinton,State Senate,33,Green,Colin D. Bennett,193
Middlesex,Clinton,State House,35,Dem,Brian J. O'Connor,4914
New London,Colchester,President,,Rep,John McCain,3355
New London,Colchester,President,,Dem,Barack Obama,4712
New London,Colchester,President,,Ind,Ralph Nader,148
New London,Colchester,President,,write-in,Chuck Baldwin,1
New London,Colchester,President,,write-in,Roger Calero,0
New London,Colchester,President,,write-in,Cynthia McKinney,2
New London,Colchester,President,,write-in,Stewart Moore,1
New London,Colchester,US House,2,Rep,Sean Sullivan,2474
New London,Colchester,US House,2,Dem,Joe Courtney,5120
New London,Colchester,US House,2,Green,Scott Deshefy,175
New London,Colchester,US House,2,WF,Joe Courtney,0
New London,Colchester,US House,2,write-in,Todd Vachon,1
New London,Colchester,State Senate,33,Rep,Vincent A. Pacileo III,2595
New London,Colchester,State Senate,33,Dem,Eileen M. Daily,4681
New London,Colchester,State Senate,33,Green,Colin D. Bennett,302
New London,Colchester,State House,48,Dem,Linda A. Orange,5682
Litchfield,Colebrook,President,,Rep,John McCain,421
Litchfield,Colebrook,President,,Dem,Barack Obama,460
Litchfield,Colebrook,President,,Ind,Ralph Nader,22
Litchfield,Colebrook,President,,write-in,Chuck Baldwin,2
Litchfield,Colebrook,President,,write-in,Roger Calero,0
Litchfield,Colebrook,President,,write-in,Cynthia McKinney,0
Litchfield,Colebrook,President,,write-in,Stewart Moore,0
Litchfield,Colebrook,US House,1,Rep,Joe Visconti,322
Litchfield,Colebrook,US House,1,Dem,John Larson,437
Litchfield,Colebrook,US House,1,Green,Stephen Fournier,14
Litchfield,Colebrook,US House,1,WF,John Larson,41
Litchfield,Colebrook,US House,1,write-in,Matthew Coleman,0
Litchfield,Colebrook,State Senate,8,Rep,Kevin D. Witkos,425
Litchfield,Colebrook,State Senate,8,Dem,Arthur H. House,362
Litchfield,Colebrook,State Senate,8,WF,Arthur H. House,37
Litchfield,Colebrook,State House,63,Rep,John B. Rigby,475
Litchfield,Colebrook,State House,63,write-in,William O. Riiska,260
Tolland,Columbia,President,,Rep,John McCain,1306
Tolland,Columbia,President,,Dem,Barack Obama,1843
Tolland,Columbia,President,,Ind,Ralph Nader,51
Tolland,Columbia,President,,write-in,Chuck Baldwin,2
Tolland,Columbia,President,,write-in,Roger Calero,0
Tolland,Columbia,President,,write-in,Cynthia McKinney,1
Tolland,Columbia,President,,write-in,Stewart Moore,1
Tolland,Columbia,US House,2,Rep,Sean Sullivan,978
Tolland,Columbia,US House,2,Dem,Joe Courtney,1750
Tolland,Columbia,US House,2,Green,Scott Deshefy,72
Tolland,Columbia,US House,2,WF,Joe Courtney,195
Tolland,Columbia,US House,2,write-in,Todd Vachon,0
Tolland,Columbia,State Senate,19,Dem,Edith G. Prague,2055
Tolland,Columbia,State Senate,19,WF,Edith G. Prague,428
Tolland,Columbia,State House,8,Rep,Timothy J. Ackert,1302
Tolland,Columbia,State House,8,Dem,Joan A. Lewis,1530
Tolland,Columbia,State House,8,WF,Joan A. Lewis,169
Total,CONNECTICUT,President,,Rep,John McCain,629428
Total,CONNECTICUT,President,,Dem,Barack Obama,997772
Total,CONNECTICUT,President,,Ind,Ralph Nader,19162
Total,CONNECTICUT,President,,write-in,Chuck Baldwin,311
Total,CONNECTICUT,President,,write-in,Roger Calero,15
Total,CONNECTICUT,President,,write-in,Cynthia McKinney,90
Total,CONNECTICUT,President,,write-in,Stewart Moore,19
Total,CONNECTICUT,US House,1,Rep,Joe Visconti,76860
Total,CONNECTICUT,US House,1,Dem,John Larson,194493
Total,CONNECTICUT,US House,1,Green,Stephen Fournier,7201
Total,CONNECTICUT,US House,1,WF,John Larson,17000
Total,CONNECTICUT,US House,1,write-in,Matthew Coleman,3
Total,CONNECTICUT,US House,4,Rep,Christopher Shays,146854
Total,CONNECTICUT,US House,4,Dem,Jim Himes,149345
Total,CONNECTICUT,US House,4,Green,Richard Z. Duffee,1388
Total,CONNECTICUT,US House,4,WF,Jim Himes,9130
Total,CONNECTICUT,US House,4,Lbt,Michael Carrano,2049
Total,CONNECTICUT,US House,4,write-in,Eugene Flanagan,10
Total,CONNECTICUT,US House,5,Rep,David J. Cappiello,117914
Total,CONNECTICUT,US House,5,Dem,Chris Murphy,161178
Total,CONNECTICUT,US House,5,Ind,Thomas L. Winn,3082
Total,CONNECTICUT,US House,5,Green,Harold H. Burbank II,2324
Total,CONNECTICUT,US House,5,WF,Chris Murphy,18149
Total,CONNECTICUT,US House,5,write-in,Walter Gengarelly,10
Litchfield,Cornwall,President,,Rep,John McCain,218
Litchfield,Cornwall,President,,Dem,Barack Obama,732
Litchfield,Cornwall,President,,Ind,Ralph Nader,12
Litchfield,Cornwall,President,,write-in,Chuck Baldwin,0
Litchfield,Cornwall,President,,write-in,Roger Calero,0
Litchfield,Cornwall,President,,write-in,Cynthia McKinney,1
Litchfield,Cornwall,President,,write-in,Stewart Moore,0
Litchfield,Cornwall,US House,5,Rep,David J. Cappiello,229
Litchfield,Cornwall,US House,5,Dem,Chris Murphy,624
Litchfield,Cornwall,US House,5,Ind,Thomas L. Winn,3
Litchfield,Cornwall,US House,5,Green,Harold H. Burbank II,15
Litchfield,Cornwall,US House,5,WF,Chris Murphy,44
Litchfield,Cornwall,US House,5,write-in,Walter Gengarelly,0
Litchfield,Cornwall,State Senate,30,Rep,Andrew Roraback,680
Litchfield,Cornwall,State Senate,30,Dem,Michael J. Renzullo,211
Litchfield,Cornwall,State Senate,30,WF,Michael J. Renzullo,19
Litchfield,Cornwall,State House,64,WF,Roberta B. Willis,71
Litchfield,Cornwall,State House,64,Dem,Roberta B. Willis,691
Tolland,Coventry,President,,Rep,John McCain,2621
Tolland,Coventry,President,,Dem,Barack Obama,3888
Tolland,Coventry,President,,Ind,Ralph Nader,110
Tolland,Coventry,President,,write-in,Chuck Baldwin,1
Tolland,Coventry,President,,write-in,Roger Calero,0
Tolland,Coventry,President,,write-in,Cynthia McKinney,0
Tolland,Coventry,President,,write-in,Stewart Moore,0
Tolland,Coventry,US House,2,Rep,Sean Sullivan,1977
Tolland,Coventry,US House,2,Dem,Joe Courtney,3526
Tolland,Coventry,US House,2,Green,Scott Deshefy,147
Tolland,Coventry,US House,2,WF,Joe Courtney,515
Tolland,Coventry,US House,2,write-in,Todd Vachon,0
Tolland,Coventry,State Senate,35,Rep,Tony Guglielmo,4020
Tolland,Coventry,State House,8,Rep,Timothy J. Ackert,3094
Tolland,Coventry,State House,8,Dem,Joan A. Lewis,2783
Tolland,Coventry,State House,8,WF,Joan A. Lewis,403
Middlesex,Cromwell,President,,Rep,John McCain,2989
Middlesex,Cromwell,President,,Dem,Barack Obama,4551
Middlesex,Cromwell,President,,Ind,Ralph Nader,119
Middlesex,Cromwell,President,,write-in,Chuck Baldwin,1
Middlesex,Cromwell,President,,write-in,Roger Calero,0
Middlesex,Cromwell,President,,write-in,Cynthia McKinney,0
Middlesex,Cromwell,President,,write-in,Stewart Moore,0
Middlesex,Cromwell,US House,1,Rep,Joe Visconti,2134
Middlesex,Cromwell,US House,1,Dem,John Larson,4657
Middlesex,Cromwell,US House,1,Green,Stephen Fournier,12
Middlesex,Cromwell,US House,1,WF,John Larson,0
Middlesex,Cromwell,US House,1,write-in,Matthew Coleman,0
Middlesex,Cromwell,State Senate,9,Rep,Ralph Capenera,3417
Middlesex,Cromwell,State Senate,9,Dem,Paul R. Doyle,3642
Middlesex,Cromwell,State House,32,Rep,Scott Adamsons,2314
Middlesex,Cromwell,State House,32,Dem,Jim O'Rourke,4722
Fairfield,Danbury,President,,Rep,John McCain,10732
Fairfield,Danbury,President,,Dem,Barack Obama,16028
Fairfield,Danbury,President,,Ind,Ralph Nader,219
Fairfield,Danbury,President,,write-in,Chuck Baldwin,0
Fairfield,Danbury,President,,write-in,Roger Calero,0
Fairfield,Danbury,President,,write-in,Cynthia McKinney,0
Fairfield,Danbury,President,,write-in,Stewart Moore,0
Fairfield,Danbury,US House,5,Rep,David J. Cappiello,11266
Fairfield,Danbury,US House,5,Dem,Chris Murphy,12700
Fairfield,Danbury,US House,5,Ind,Thomas L. Winn,195
Fairfield,Danbury,US House,5,Green,Harold H. Burbank II,147
Fairfield,Danbury,US House,5,WF,Chris Murphy,1419
Fairfield,Danbury,US House,5,write-in,Walter Gengarelly,4
Fairfield,Danbury,State Senate,24,Rep,Michael A. McLachlan,11192
Fairfield,Danbury,State Senate,24,Dem,Duane E. Perkins,11620
Fairfield,Danbury,State Senate,24,Ind,Michael A. McLachlan,940
Fairfield,Danbury,State Senate,24,WF,Duane E. Perkins,1257
Fairfield,Danbury,State Senate,24,PC,Manuel A. Bataguas,458
Fairfield,Danbury Part,State House,2,Rep,Melanie P. O'Brien,1454
Fairfield,Danbury Part,State House,2,Dem,Jason W. Bartlett,2239
Fairfield,Danbury Part,State House,2,Ind,Melanie P. O'Brien,128
Fairfield,Danbury Part,State House,109,Rep,Ted Farah,2660
Fairfield,Danbury Part,State House,109,Dem,Joseph Taborsak,4824
Fairfield,Danbury Part,State House,109,Ind,Ted Farah,169
Fairfield,Danbury Part,State House,109,WF,Joseph Taborsak,565
Fairfield,Danbury Part,State House,110,Rep,Roger A. Palanzo,2305
Fairfield,Danbury Part,State House,110,Dem,Bob Godfrey,3595
Fairfield,Danbury Part,State House,110,WF,Bob Godfrey,307
Fairfield,Danbury Part,State House,138,Rep,Janice R. Giegler,3250
Fairfield,Danbury Part,State House,138,Dem,William R. Melillo,3307
Fairfield,Danbury Part,State House,138,Ind,Janice R. Giegler,281
Fairfield,Darien,President,,Rep,John McCain,5949
Fairfield,Darien,President,,Dem,Barack Obama,4943
Fairfield,Darien,President,,Ind,Ralph Nader,63
Fairfield,Darien,President,,write-in,Chuck Baldwin,5
Fairfield,Darien,President,,write-in,Roger Calero,0
Fairfield,Darien,President,,write-in,Cynthia McKinney,0
Fairfield,Darien,President,,write-in,Stewart Moore,0
Fairfield,Darien,US House,4,Rep,Christopher Shays,7474
Fairfield,Darien,US House,4,Dem,Jim Himes,3067
Fairfield,Darien,US House,4,Green,Richard Z. Duffee,28
Fairfield,Darien,US House,4,WF,Jim Himes,84
Fairfield,Darien,US House,4,Lbt,Michael Carrano,66
Fairfield,Darien,US House,4,write-in,Eugene Flanagan,0
Fairfield,Darien,State House,141,Rep,Terrie E. Wood,7864
Fairfield,Darien Part,State Senate,25,Rep,Steve Papadakos,3521
Fairfield,Darien Part,State Senate,25,Dem,Bob Duff,3145
Fairfield,Darien Part,State Senate,25,WF,Bob Duff,132
Fairfield,Darien Part,State Senate,27,Dem,Andrew J. McDonald,1692
Fairfield,Darien Part,State Senate,27,write-in,David Bedell,0
Middlesex,Deep River,President,,Rep,John McCain,946
Middlesex,Deep River,President,,Dem,Barack Obama,1668
Middlesex,Deep River,President,,Ind,Ralph Nader,32
Middlesex,Deep River,President,,write-in,Chuck Baldwin,0
Middlesex,Deep River,President,,write-in,Roger Calero,0
Middlesex,Deep River,President,,write-in,Cynthia McKinney,0
Middlesex,Deep River,President,,write-in,Stewart Moore,0
Middlesex,Deep River,US House,2,Rep,Sean Sullivan,755
Middlesex,Deep River,US House,2,Dem,Joe Courtney,1554
Middlesex,Deep River,US House,2,Green,Scott Deshefy,73
Middlesex,Deep River,US House,2,WF,Joe Courtney,92
Middlesex,Deep River,US House,2,write-in,Todd Vachon,0
Middlesex,Deep River,State Senate,33,Rep,Vincent A. Pacileo III,812
Middlesex,Deep River,State Senate,33,Dem,Eileen M. Daily,1571
Middlesex,Deep River,State Senate,33,Green,Colin D. Bennett,78
Middlesex,Deep River,State House,36,Dem,James Field Spallone,1788
Middlesex,Deep River,State House,36,Rep,Nelson Struck,652
New Haven,Derby,President,,Rep,John McCain,2383
New Haven,Derby,President,,Dem,Barack Obama,2880
New Haven,Derby,President,,Ind,Ralph Nader,76
New Haven,Derby,President,,write-in,Chuck Baldwin,0
New Haven,Derby,President,,write-in,Roger Calero,0
New Haven,Derby,President,,write-in,Cynthia McKinney,0
New Haven,Derby,President,,write-in,Stewart Moore,0
New Haven,Derby,US House,3,Rep,Bo Itshaky,1018
New Haven,Derby,US House,3,Dem,Rosa DeLauro,3429
New Haven,Derby,US House,3,Green,Ralph Ferrucci,117
New Haven,Derby,US House,3,WF,Rosa DeLauro,245
New Haven,Derby,State Senate,17,Rep,Tamath K. Rossi,1699
New Haven,Derby,State Senate,17,Dem,Joe Crisco,2843
New Haven,Derby,State Senate,17,WF,Joe Crisco,147
New Haven,Derby Part,State House,104,Dem,Linda M. Gentile,1439
New Haven,Derby Part,State House,104,PC,Mary E. Porter,268
New Haven,Derby Part,State House,114,Rep,Themis Klarides,1540
New Haven,Derby Part,State House,114,Dem,Marc J. Garofalo,1364
Middlesex,Durham,President,,Rep,John McCain,1893
Middlesex,Durham,President,,Dem,Barack Obama,2187
Middlesex,Durham,President,,Ind,Ralph Nader,79
Middlesex,Durham,President,,write-in,Chuck Baldwin,0
Middlesex,Durham,President,,write-in,Roger Calero,0
Middlesex,Durham,President,,write-in,Cynthia McKinney,0
Middlesex,Durham,President,,write-in,Stewart Moore,0
Middlesex,Durham,State Senate,12,Rep,Ryan Suerth,1559
Middlesex,Durham,State Senate,12,Dem,Edward Meyer,2281
Middlesex,Durham,State House,100,Rep,Raymond C. Kalinowski,2463
Middlesex,Durham,State House,100,Dem,Matthew Lesser,1491
Middlesex,Durham,State House,100,WF,Matthew Lesser,99
Middlesex,Durham Part,US House,2,Rep,Sean Sullivan,1129
Middlesex,Durham Part,US House,2,Dem,Joe Courtney,1601
Middlesex,Durham Part,US House,2,Green,Scott Deshefy,65
Middlesex,Durham Part,US House,2,WF,Joe Courtney,83
Middlesex,Durham Part,US House,2,write-in,Todd Vachon,0
Middlesex,Durham Part,US House,3,Rep,Bo Itshaky,330
Middlesex,Durham Part,US House,3,Dem,Rosa DeLauro,672
Middlesex,Durham Part,US House,3,Green,Ralph Ferrucci,31
Middlesex,Durham Part,US House,3,WF,Rosa DeLauro,58
Windham,Eastford,President,,Rep,John McCain,488
Windham,Eastford,President,,Dem,Barack Obama,485
Windham,Eastford,President,,Ind,Ralph Nader,18
Windham,Eastford,President,,write-in,Chuck Baldwin,0
Windham,Eastford,President,,write-in,Roger Calero,0
Windham,Eastford,President,,write-in,Cynthia McKinney,0
Windham,Eastford,President,,write-in,Stewart Moore,0
Hartford,East Granby,President,,Rep,John McCain,1303
Hartford,East Granby,President,,Dem,Barack Obama,1612
Hartford,East Granby,President,,Ind,Ralph Nader,40
Hartford,East Granby,President,,write-in,Chuck Baldwin,1
Hartford,East Granby,President,,write-in,Roger Calero,0
Hartford,East Granby,President,,write-in,Cynthia McKinney,0
Hartford,East Granby,President,,write-in,Stewart Moore,0
Hartford,East Granby,US House,1,Rep,Joe Visconti,1038
Hartford,East Granby,US House,1,Dem,John Larson,1468
Hartford,East Granby,US House,1,Green,Stephen Fournier,68
Hartford,East Granby,US House,1,WF,John Larson,130
Hartford,East Granby,US House,1,write-in,Matthew Coleman,0
Middlesex,East Haddam,President,,Rep,John McCain,1918
Middlesex,East Haddam,President,,Dem,Barack Obama,2874
Middlesex,East Haddam,President,,Ind,Ralph Nader,85
Middlesex,East Haddam,President,,write-in,Chuck Baldwin,1
Middlesex,East Haddam,President,,write-in,Roger Calero,0
Middlesex,East Haddam,President,,write-in,Cynthia McKinney,0
Middlesex,East Haddam,President,,write-in,Stewart Moore,1
Middlesex,East Haddam,US House,2,Rep,Sean Sullivan,1518
Middlesex,East Haddam,US House,2,Dem,Joe Courtney,2794
Middlesex,East Haddam,US House,2,Green,Scott Deshefy,120
Middlesex,East Haddam,US House,2,WF,Joe Courtney,161
Middlesex,East Haddam,US House,2,write-in,Todd Vachon,1
Middlesex,East Hampton,President,,Rep,John McCain,2895
Middlesex,East Hampton,President,,Dem,Barack Obama,3844
Middlesex,East Hampton,President,,Ind,Ralph Nader,121
Middlesex,East Hampton,President,,write-in,Chuck Baldwin,0
Middlesex,East Hampton,President,,write-in,Roger Calero,0
Middlesex,East Hampton,President,,write-in,Cynthia McKinney,0
Middlesex,East Hampton,President,,write-in,Stewart Moore,0
Middlesex,East Hampton,US House,2,Rep,Sean Sullivan,2280
Middlesex,East Hampton,US House,2,Dem,Joe Courtney,3697
Middlesex,East Hampton,US House,2,Green,Scott Deshefy,154
Middlesex,East Hampton,US House,2,WF,Joe Courtney,330
Middlesex,East Hampton,US House,2,write-in,Todd Vachon,0
Hartford,East Hartford,President,,Rep,John McCain,5195
Hartford,East Hartford,President,,Dem,Barack Obama,14811
Hartford,East Hartford,President,,Ind,Ralph Nader,225
Hartford,East Hartford,President,,write-in,Chuck Baldwin,5
Hartford,East Hartford,President,,write-in,Roger Calero,0
Hartford,East Hartford,President,,write-in,Cynthia McKinney,0
Hartford,East Hartford,President,,write-in,Stewart Moore,0
Hartford,East Hartford,US House,1,Rep,Joe Visconti,3013
Hartford,East Hartford,US House,1,Dem,John Larson,11973
Hartford,East Hartford,US House,1,Green,Stephen Fournier,352
