county,town,office,district,party,candidate,votes
Fairfield,Bridgeport,Secretary of State,,Dem,Susan Bysiewicz,14000
Fairfield,Bridgeport,Secretary of State,,Lbt,Ken Mosher,321
Fairfield,Bridgeport,Secretary of State,,CC,Jean Marie Burness,239
Fairfield,Bridgeport,Secretary of State,,Green,Michael Derosa,301
Fairfield,Bridgeport,Treasurer,,Rep,Linda Roberts,3277
Fairfield,Bridgeport,Treasurer,,Dem,Denise Nappier,13830
Fairfield,Bridgeport,Treasurer,,Lbt,Steven Edelman,349
Fairfield,Bridgeport,Treasurer,,CC,Mimi Knibbs,173
Fairfield,Bridgeport,Treasurer,,Green,David Bue,195
Fairfield,Bridgeport,Attorney General,,Rep,Robert Farr,2702
Fairfield,Bridgeport,US Senate,,Rep,Alan Schlesinger,1476
Fairfield,Bridgeport,Attorney General,,Dem,Richard Blumenthal,15084
Fairfield,Bridgeport,US Senate,,Dem,Ned Lamont,12038
Fairfield,Bridgeport,Attorney General,,Green,Nancy Burton,304
Fairfield,Bridgeport,US Senate,,CC,Timothy Knibbs,123
Fairfield,Bridgeport,US Senate,,Green,Ralph Ferrucci,104
Fairfield,Bridgeport,US Senate,,CFL,Joe Lieberman,6935
Fairfield,Bridgeport,US House 4,,Rep,Christopher Shays,6400
Fairfield,Bridgeport,US House 4,,Dem,Diane Farrell,13351
Fairfield,Bridgeport,US House 4,,Lbt,Philip Maymin,394
Fairfield,"Bridgeport, part of",State Senate,22,Rep,Robert D. Russo,3605
Fairfield,"Bridgeport, part of",State Senate,22,Dem,Bill Finch,6172
Fairfield,"Bridgeport, part of",State Senate,23,Rep,Jerry Blackwell,1103
Fairfield,"Bridgeport, part of",State Senate,23,Dem,Edwin A. Gomes,7485
Fairfield,"Bridgeport, part of",State Senate,23,WF,Edwin A. Gomes,385
Fairfield,"Bridgeport, part of",State House,124,Rep,Vallorie L. Clark,329
Fairfield,"Bridgeport, part of",State House,124,Dem,"Charles (Don) Clemons, Jr.",2303
Fairfield,"Bridgeport, part of",State House,124,WF,"Charles (Don) Clemons, Jr.",142
Fairfield,"Bridgeport, part of",State House,126,Rep,Linda A. Grace,679
Fairfield,"Bridgeport, part of",State House,126,Dem,Christopher L. Caruso,3489
Fairfield,"Bridgeport, part of",State House,126,WF,Christopher L. Caruso,208
Fairfield,"Bridgeport, part of",State House,127,Dem,John F. Hennessy,3077
Fairfield,"Bridgeport, part of",State House,127,WF,John F. Hennessy,201
Fairfield,"Bridgeport, part of",State House,128,Rep,Ramona Marquez,156
Fairfield,"Bridgeport, part of",State House,128,Dem,"Andres Ayala, Jr.",1293
Fairfield,"Bridgeport, part of",State House,128,WF,"Andres Ayala, Jr.",57
Fairfield,"Bridgeport, part of",State House,129,Dem,"Robert T. Keeley, Jr.",2510
Fairfield,"Bridgeport, part of",State House,129,WF,"Robert T. Keeley, Jr.",185
Fairfield,"Bridgeport, part of",State House,130,Rep,Elizabeth Deshotel,256
Fairfield,"Bridgeport, part of",State House,130,Dem,Felipe Reinoso,1632
Fairfield,"Bridgeport, part of",State House,130,WF,Felipe Reinoso,98
Litchfield,Bridgewater,Governor,,Rep,Jodi Rell,785
Litchfield,Bridgewater,Governor,,Dem,John DeStefano,162
Litchfield,Bridgewater,Governor,,CC,Joseph Zdonczyk,0
Litchfield,Bridgewater,Governor,,Green,Clifford Thornton,5
Litchfield,Bridgewater,Secretary of State,,Rep,Richard Abbate,338
Litchfield,Bridgewater,Secretary of State,,Dem,Susan Bysiewicz,486
Litchfield,Bridgewater,Secretary of State,,Lbt,Ken Mosher,8
Litchfield,Bridgewater,Secretary of State,,CC,Jean Marie Burness,3
Litchfield,Bridgewater,Secretary of State,,Green,Michael Derosa,15
Litchfield,Bridgewater,Treasurer,,Rep,Linda Roberts,378
Litchfield,Bridgewater,Treasurer,,Dem,Denise Nappier,417
Litchfield,Bridgewater,Treasurer,,Lbt,Steven Edelman,14
Litchfield,Bridgewater,Treasurer,,CC,Mimi Knibbs,3
Litchfield,Bridgewater,Treasurer,,Green,David Bue,10
Litchfield,Bridgewater,Attorney General,,Rep,Robert Farr,282
Litchfield,Bridgewater,US Senate,,Rep,Alan Schlesinger,71
Litchfield,Bridgewater,Attorney General,,Dem,Richard Blumenthal,582
Litchfield,Bridgewater,US Senate,,Dem,Ned Lamont,343
Litchfield,Bridgewater,Attorney General,,Green,Nancy Burton,8
Litchfield,Bridgewater,US Senate,,CC,Timothy Knibbs,3
Litchfield,Bridgewater,US Senate,,Green,Ralph Ferrucci,5
Litchfield,Bridgewater,US Senate,,CFL,Joe Lieberman,515
Litchfield,Bridgewater,US House 5,,Rep,Nancy Johnson,477
Litchfield,Bridgewater,US House 5,,Dem,Chris Murphy,439
Litchfield,Bridgewater,US House 5,,WF,Chris Murphy,15
Litchfield,Bridgewater,State Senate,32,Rep,Louis C. DeLuca,545
Litchfield,Bridgewater,State Senate,32,WF,Vanessa O. Fica,44
Litchfield,Bridgewater,State House,69,Rep,Arthur J. O'Neill,567
Hartford,Bristol,Governor,,Rep,Jodi Rell,11129
Hartford,Bristol,Governor,,Dem,John DeStefano,6741
Hartford,Bristol,Governor,,CC,Joseph Zdonczyk,102
Hartford,Bristol,Governor,,Green,Clifford Thornton,109
Hartford,Bristol,Secretary of State,,Rep,Richard Abbate,3065
Hartford,Bristol,Secretary of State,,Dem,Susan Bysiewicz,13279
Hartford,Bristol,Secretary of State,,Lbt,Ken Mosher,146
Hartford,Bristol,Secretary of State,,CC,Jean Marie Burness,173
Hartford,Bristol,Secretary of State,,Green,Michael Derosa,246
Hartford,Bristol,Treasurer,,Rep,Linda Roberts,4184
Hartford,Bristol,Treasurer,,Dem,Denise Nappier,11561
Hartford,Bristol,Treasurer,,Lbt,Steven Edelman,199
Hartford,Bristol,Treasurer,,CC,Mimi Knibbs,201
Hartford,Bristol,Treasurer,,Green,David Bue,178
Hartford,Bristol,Attorney General,,Rep,Robert Farr,3362
Hartford,Bristol,US Senate,,Rep,Alan Schlesinger,1929
Hartford,Bristol,Attorney General,,Dem,Richard Blumenthal,13402
Hartford,Bristol,US Senate,,Dem,Ned Lamont,7396
Hartford,Bristol,Attorney General,,Green,Nancy Burton,230
Hartford,Bristol,US Senate,,CC,Timothy Knibbs,106
Hartford,Bristol,US Senate,,Green,Ralph Ferrucci,82
Hartford,Bristol,US Senate,,CFL,Joe Lieberman,8687
Hartford,Bristol,US House 1,,Rep,Scott MacLean,4316
Hartford,Bristol,US House 1,,Dem,John Larson,11724
Hartford,Bristol,State Senate,31,Rep,Beverly R. Bobroske,6994
Hartford,Bristol,State Senate,31,Dem,Tom Colapietro,10181
Hartford,"Bristol, part of",State House,22,Dem,"Elizabeth ""Betty"" Boukus",283
Hartford,"Bristol, part of",State House,22,PC,James N. Katsinis,14
Hartford,"Bristol, part of",State House,77,Rep,Ron Burns,3897
Hartford,"Bristol, part of",State House,77,Dem,Roger B. Michele,3752
Hartford,"Bristol, part of",State House,78,Rep,William A. Hamzy,2088
Hartford,"Bristol, part of",State House,78,WF,James Vono,151
Hartford,"Bristol, part of",State House,79,Rep,Henry J. Raymond III,1902
Hartford,"Bristol, part of",State House,79,Dem,"Frank N. Nicastro, Sr.",3980
Fairfield,Brookfield,Governor,,Rep,Jodi Rell,5434
Fairfield,Brookfield,Governor,,Dem,John DeStefano,887
Fairfield,Brookfield,Governor,,CC,Joseph Zdonczyk,33
Fairfield,Brookfield,Governor,,Green,Clifford Thornton,28
Fairfield,Brookfield,Secretary of State,,Rep,Richard Abbate,2664
Fairfield,Brookfield,Secretary of State,,Dem,Susan Bysiewicz,2897
Fairfield,Brookfield,Secretary of State,,Lbt,Ken Mosher,57
Fairfield,Brookfield,Secretary of State,,CC,Jean Marie Burness,63
Fairfield,Brookfield,Secretary of State,,Green,Michael Derosa,60
Fairfield,Brookfield,Treasurer,,Rep,Linda Roberts,2904
Fairfield,Brookfield,Treasurer,,Dem,Denise Nappier,2535
Fairfield,Brookfield,Treasurer,,Lbt,Steven Edelman,78
Fairfield,Brookfield,Treasurer,,CC,Mimi Knibbs,46
Fairfield,Brookfield,Treasurer,,Green,David Bue,47
Fairfield,Brookfield,Attorney General,,Rep,Robert Farr,2249
Fairfield,Brookfield,US Senate,,Rep,Alan Schlesinger,854
Fairfield,Brookfield,Attorney General,,Dem,Richard Blumenthal,3530
Fairfield,Brookfield,US Senate,,Dem,Ned Lamont,1955
Fairfield,Brookfield,Attorney General,,Green,Nancy Burton,64
Fairfield,Brookfield,US Senate,,CC,Timothy Knibbs,26
Fairfield,Brookfield,US Senate,,Green,Ralph Ferrucci,23
Fairfield,Brookfield,US Senate,,CFL,Joe Lieberman,3447
Fairfield,Brookfield,US House 5,,Rep,Nancy Johnson,3220
Fairfield,Brookfield,US House 5,,Dem,Chris Murphy,2805
Fairfield,Brookfield,US House 5,,WF,Chris Murphy,91
Fairfield,Brookfield,State Senate,30,Rep,Andrew Roraback,3537
Fairfield,Brookfield,State Senate,30,Dem,Matthew F. Brennan,1986
Fairfield,Brookfield,State Senate,30,WF,Matthew F. Brennan,64
Fairfield,Brookfield,State House,107,Rep,David A. Scribner,4175
Fairfield,Brookfield,State House,107,Ind,David A. Scribner,268
Windham,Brooklyn,Governor,,Rep,Jodi Rell,1634
Windham,Brooklyn,Governor,,Dem,John DeStefano,896
Windham,Brooklyn,Governor,,CC,Joseph Zdonczyk,9
Windham,Brooklyn,Governor,,Green,Clifford Thornton,21
Windham,Brooklyn,Secretary of State,,Rep,Richard Abbate,554
Windham,Brooklyn,Secretary of State,,Dem,Susan Bysiewicz,1788
Windham,Brooklyn,Secretary of State,,Lbt,Ken Mosher,25
Windham,Brooklyn,Secretary of State,,CC,Jean Marie Burness,18
Windham,Brooklyn,Secretary of State,,Green,Michael Derosa,31
Windham,Brooklyn,Treasurer,,Rep,Linda Roberts,735
Windham,Brooklyn,Treasurer,,Dem,Denise Nappier,1554
Windham,Brooklyn,Treasurer,,Lbt,Steven Edelman,31
Windham,Brooklyn,Treasurer,,CC,Mimi Knibbs,16
Windham,Brooklyn,Treasurer,,Green,David Bue,23
Windham,Brooklyn,Attorney General,,Rep,Robert Farr,533
Windham,Brooklyn,US Senate,,Rep,Alan Schlesinger,236
Windham,Brooklyn,Attorney General,,Dem,Richard Blumenthal,1866
Windham,Brooklyn,US Senate,,Dem,Ned Lamont,940
Windham,Brooklyn,Attorney General,,Green,Nancy Burton,45
Windham,Brooklyn,US Senate,,CC,Timothy Knibbs,11
Windham,Brooklyn,US Senate,,Green,Ralph Ferrucci,14
Windham,Brooklyn,US Senate,,CFL,Joe Lieberman,1378
Windham,Brooklyn,US House 2,,Rep,Rob Simmons,1335
Windham,Brooklyn,US House 2,,Dem,Joe Courtney,1155
Windham,Brooklyn,State Senate,29,Rep,David R. Lyon,634
Windham,Brooklyn,State Senate,29,Dem,"Donald E. Williams, Jr.",1749
Windham,Brooklyn,State House,50,Rep,Mike Alberts,1011
Windham,Brooklyn,State House,50,Dem,Sherri Vogt,1473
Hartford,Burlington,Governor,,Rep,Jodi Rell,2528
Hartford,Burlington,Governor,,Dem,John DeStefano,1249
Hartford,Burlington,Governor,,CC,Joseph Zdonczyk,16
Hartford,Burlington,Governor,,Green,Clifford Thornton,33
Hartford,Burlington,Secretary of State,,Rep,Richard Abbate,914
Hartford,Burlington,Secretary of State,,Dem,Susan Bysiewicz,2637
Hartford,Burlington,Secretary of State,,Lbt,Ken Mosher,26
Hartford,Burlington,Secretary of State,,CC,Jean Marie Burness,24
Hartford,Burlington,Secretary of State,,Green,Michael Derosa,44
Hartford,Burlington,Treasurer,,Rep,Linda Roberts,1145
Hartford,Burlington,Treasurer,,Dem,Denise Nappier,2290
Hartford,Burlington,Treasurer,,Lbt,Steven Edelman,40
Hartford,Burlington,Treasurer,,CC,Mimi Knibbs,33
Hartford,Burlington,Treasurer,,Green,David Bue,42
Hartford,Burlington,Attorney General,,Rep,Robert Farr,1030
Hartford,Burlington,US Senate,,Rep,Alan Schlesinger,473
Hartford,Burlington,Attorney General,,Dem,Richard Blumenthal,2594
Hartford,Burlington,US Senate,,Dem,Ned Lamont,1538
Hartford,Burlington,Attorney General,,Green,Nancy Burton,49
Hartford,Burlington,US Senate,,CC,Timothy Knibbs,24
Hartford,Burlington,US Senate,,Green,Ralph Ferrucci,19
Hartford,Burlington,US Senate,,CFL,Joe Lieberman,1800
Hartford,Burlington,US House 5,,Rep,Nancy Johnson,1623
Hartford,Burlington,US House 5,,Dem,Chris Murphy,2048
Hartford,Burlington,US House 5,,WF,Chris Murphy,96
Hartford,Burlington,State Senate,5,Rep,Kimberly E. Ryder,1406
Hartford,Burlington,State Senate,5,Dem,Jonathan A. Harris,2002
Hartford,Burlington,State Senate,5,WF,Jonathan A. Harris,80
Hartford,Burlington,State House,76,Rep,John Piscopo,2112
Hartford,Burlington,State House,76,WF,Peter John Brazaitis IV,224
Litchfield,Canaan,Governor,,Rep,Jodi Rell,274
Litchfield,Canaan,Governor,,Dem,John DeStefano,189
Litchfield,Canaan,Governor,,CC,Joseph Zdonczyk,2
Litchfield,Canaan,Governor,,Green,Clifford Thornton,10
Litchfield,Canaan,Secretary of State,,Rep,Richard Abbate,99
Litchfield,Canaan,Secretary of State,,Dem,Susan Bysiewicz,338
Litchfield,Canaan,Secretary of State,,Lbt,Ken Mosher,4
Litchfield,Canaan,Secretary of State,,CC,Jean Marie Burness,4
Litchfield,Canaan,Secretary of State,,Green,Michael Derosa,12
Litchfield,Canaan,Treasurer,,Rep,Linda Roberts,103
Litchfield,Canaan,Treasurer,,Dem,Denise Nappier,331
Litchfield,Canaan,Treasurer,,Lbt,Steven Edelman,6
Litchfield,Canaan,Treasurer,,CC,Mimi Knibbs,0
Litchfield,Canaan,Treasurer,,Green,David Bue,14
Litchfield,Canaan,Attorney General,,Rep,Robert Farr,87
Litchfield,Canaan,US Senate,,Rep,Alan Schlesinger,49
Litchfield,Canaan,Attorney General,,Dem,Richard Blumenthal,359
Litchfield,Canaan,US Senate,,Dem,Ned Lamont,290
Litchfield,Canaan,Attorney General,,Green,Nancy Burton,15
Litchfield,Canaan,US Senate,,CC,Timothy Knibbs,0
Litchfield,Canaan,US Senate,,Green,Ralph Ferrucci,3
Litchfield,Canaan,US Senate,,CFL,Joe Lieberman,148
Litchfield,Canaan,US House 5,,Rep,Nancy Johnson,162
Litchfield,Canaan,US House 5,,Dem,Chris Murphy,310
Litchfield,Canaan,US House 5,,WF,Chris Murphy,6
Litchfield,Canaan,State Senate,30,Rep,Andrew Roraback,285
Litchfield,Canaan,State Senate,30,Dem,Matthew F. Brennan,177
Litchfield,Canaan,State Senate,30,WF,Matthew F. Brennan,3
Litchfield,Canaan,State House,63,Rep,Juliana H. Simone,95
Litchfield,Canaan,State House,63,D,George M. Wilber,359
Litchfield,Canaan,State House,63,WF,George M. Wilber,12
Windham,Canterbury,Governor,,Rep,Jodi Rell,1237
Windham,Canterbury,Governor,,Dem,John DeStefano,708
Windham,Canterbury,Governor,,CC,Joseph Zdonczyk,7
Windham,Canterbury,Governor,,Green,Clifford Thornton,21
Windham,Canterbury,Secretary of State,,Rep,Richard Abbate,470
Windham,Canterbury,Secretary of State,,Dem,Susan Bysiewicz,1354
Windham,Canterbury,Secretary of State,,Lbt,Ken Mosher,25
Windham,Canterbury,Secretary of State,,CC,Jean Marie Burness,11
Windham,Canterbury,Secretary of State,,Green,Michael Derosa,25
Windham,Canterbury,Treasurer,,Rep,Linda Roberts,638
Windham,Canterbury,Treasurer,,Dem,Denise Nappier,1124
Windham,Canterbury,Treasurer,,Lbt,Steven Edelman,25
Windham,Canterbury,Treasurer,,CC,Mimi Knibbs,9
Windham,Canterbury,Treasurer,,Green,David Bue,27
Windham,Canterbury,Attorney General,,Rep,Robert Farr,476
Windham,Canterbury,US Senate,,Rep,Alan Schlesinger,218
Windham,Canterbury,Attorney General,,Dem,Richard Blumenthal,1393
Windham,Canterbury,US Senate,,Dem,Ned Lamont,737
Windham,Canterbury,Attorney General,,Green,Nancy Burton,33
Windham,Canterbury,US Senate,,CC,Timothy Knibbs,5
Windham,Canterbury,US Senate,,Green,Ralph Ferrucci,12
Windham,Canterbury,US Senate,,CFL,Joe Lieberman,1009
Windham,Canterbury,US House 2,,Rep,Rob Simmons,1073
Windham,Canterbury,US House 2,,Dem,Joe Courtney,873
Windham,Canterbury,State Senate,29,Rep,David R. Lyon,601
Windham,Canterbury,State Senate,29,Dem,"Donald E. Williams, Jr.",1228
Windham,Canterbury,State House,47,Rep,John D. Crooks,786
Windham,Canterbury,State House,47,Dem,Jack Malone,1084
Hartford,Canton,Governor,,Rep,Jodi Rell,2873
Hartford,Canton,Governor,,Dem,John DeStefano,1539
Hartford,Canton,Governor,,CC,Joseph Zdonczyk,16
Hartford,Canton,Governor,,Green,Clifford Thornton,54
Hartford,Canton,Secretary of State,,Rep,Richard Abbate,1117
Hartford,Canton,Secretary of State,,Dem,Susan Bysiewicz,3038
Hartford,Canton,Secretary of State,,Lbt,Ken Mosher,30
Hartford,Canton,Secretary of State,,CC,Jean Marie Burness,25
Hartford,Canton,Secretary of State,,Green,Michael Derosa,90
Hartford,Canton,Treasurer,,Rep,Linda Roberts,1331
Hartford,Canton,Treasurer,,Dem,Denise Nappier,2703
Hartford,Canton,Treasurer,,Lbt,Steven Edelman,48
Hartford,Canton,Treasurer,,CC,Mimi Knibbs,31
Hartford,Canton,Treasurer,,Green,David Bue,74
Hartford,Canton,Attorney General,,Rep,Robert Farr,1256
Hartford,Canton,US Senate,,Rep,Alan Schlesinger,511
Hartford,Canton,Attorney General,,Dem,Richard Blumenthal,2985
Hartford,Canton,US Senate,,Dem,Ned Lamont,1889
Hartford,Canton,Attorney General,,Green,Nancy Burton,78
Hartford,Canton,US Senate,,CC,Timothy Knibbs,18
Hartford,Canton,US Senate,,Green,Ralph Ferrucci,28
Hartford,Canton,US Senate,,CFL,Joe Lieberman,2065
Hartford,Canton,US House 5,,Rep,Nancy Johnson,1803
Hartford,Canton,US House 5,,Dem,Chris Murphy,2578
Hartford,Canton,US House 5,,WF,Chris Murphy,76
Hartford,Canton,State Senate,8,Rep,Thomas J. Herlihy,1970
Hartford,Canton,State Senate,8,Dem,Steve Berry,2137
Hartford,Canton,State Senate,8,WF,Steve Berry,62
Hartford,Canton,State House,17,Rep,Kevin D. Witkos,3002
Windham,Chaplin,Governor,,Rep,Jodi Rell,494
Windham,Chaplin,Governor,,Dem,John DeStefano,313
Windham,Chaplin,Governor,,CC,Joseph Zdonczyk,7
Windham,Chaplin,Governor,,Green,Clifford Thornton,33
Windham,Chaplin,Secretary of State,,Rep,Richard Abbate,167
Windham,Chaplin,Secretary of State,,Dem,Susan Bysiewicz,584
Windham,Chaplin,Secretary of State,,Lbt,Ken Mosher,10
Windham,Chaplin,Secretary of State,,CC,Jean Marie Burness,10
Windham,Chaplin,Secretary of State,,Green,Michael Derosa,21
Windham,Chaplin,Treasurer,,Rep,Linda Roberts,224
Windham,Chaplin,Treasurer,,Dem,Denise Nappier,505
Windham,Chaplin,Treasurer,,Lbt,Steven Edelman,13
Windham,Chaplin,Treasurer,,CC,Mimi Knibbs,6
Windham,Chaplin,Treasurer,,Green,David Bue,21
Windham,Chaplin,Attorney General,,Rep,Robert Farr,186
Windham,Chaplin,US Senate,,Rep,Alan Schlesinger,100
Windham,Chaplin,Attorney General,,Dem,Richard Blumenthal,584
Windham,Chaplin,US Senate,,Dem,Ned Lamont,388
Windham,Chaplin,Attorney General,,Green,Nancy Burton,27
Windham,Chaplin,US Senate,,CC,Timothy Knibbs,5
Windham,Chaplin,US Senate,,Green,Ralph Ferrucci,12
Windham,Chaplin,US Senate,,CFL,Joe Lieberman,348
Windham,Chaplin,US House 2,,Rep,Rob Simmons,387
Windham,Chaplin,US House 2,,Dem,Joe Courtney,429
Windham,Chaplin,State Senate,35,Rep,Tony Guglielmo,437
Windham,Chaplin,State Senate,35,WF,Tony Guglielmo,50
Windham,Chaplin,State House,54,Dem,Denise Merrill,502
Windham,Chaplin,State House,54,WF,Denise Merrill,39
New Haven,Cheshire,Governor,,Rep,Jodi Rell,8149
New Haven,Cheshire,Governor,,Dem,John DeStefano,3483
New Haven,Cheshire,Governor,,CC,Joseph Zdonczyk,48
New Haven,Cheshire,Governor,,Green,Clifford Thornton,67
New Haven,Cheshire,Secretary of State,,Rep,Richard Abbate,3472
New Haven,Cheshire,Secretary of State,,Dem,Susan Bysiewicz,7312
New Haven,Cheshire,Secretary of State,,Lbt,Ken Mosher,80
New Haven,Cheshire,Secretary of State,,CC,Jean Marie Burness,46
New Haven,Cheshire,Secretary of State,,Green,Michael Derosa,97
New Haven,Cheshire,Treasurer,,Rep,Linda Roberts,3714
New Haven,Cheshire,Treasurer,,Dem,Denise Nappier,6662
New Haven,Cheshire,Treasurer,,Lbt,Steven Edelman,131
New Haven,Cheshire,Treasurer,,CC,Mimi Knibbs,67
New Haven,Cheshire,Treasurer,,Green,David Bue,93
New Haven,Cheshire,Attorney General,,Rep,Robert Farr,3054
New Haven,Cheshire,US Senate,,Rep,Alan Schlesinger,1199
New Haven,Cheshire,Attorney General,,Dem,Richard Blumenthal,7888
New Haven,Cheshire,US Senate,,Dem,Ned Lamont,3780
New Haven,Cheshire,Attorney General,,Green,Nancy Burton,114
New Haven,Cheshire,US Senate,,CC,Timothy Knibbs,34
New Haven,Cheshire,US Senate,,Green,Ralph Ferrucci,47
New Haven,Cheshire,US Senate,,CFL,Joe Lieberman,6772
New Haven,Cheshire,US House 5,,Rep,Nancy Johnson,4992
New Haven,Cheshire,US House 5,,Dem,Chris Murphy,6241
New Haven,Cheshire,US House 5,,WF,Chris Murphy,244
New Haven,"Cheshire, part of",State Senate,13,Rep,Tod O. Dixon,2867
New Haven,"Cheshire, part of",State Senate,13,Dem,Thomas P. Gaffey,4564
New Haven,"Cheshire, part of",State Senate,13,WF,Thomas P. Gaffey,173
New Haven,"Cheshire, part of",State Senate,16,Rep,Sam S.F. Caligiuri,1596
New Haven,"Cheshire, part of",State Senate,16,Dem,David Zoni,1143
New Haven,"Cheshire, part of",State Senate,16,WF,David Zoni,36
New Haven,"Cheshire, part of",State House,89,Rep,Tim White,1711
New Haven,"Cheshire, part of",State House,89,Dem,Vickie Orsini Nardello,1840
New Haven,"Cheshire, part of",State House,90,Rep,Elizabeth A. Abbate,992
New Haven,"Cheshire, part of",State House,90,Dem,Mary G. Fritz,1663
New Haven,"Cheshire, part of",State House,103,Rep,Al Adinolfi,2896
New Haven,"Cheshire, part of",State House,103,Dem,Dr. Phil Brewer,1879
New Haven,"Cheshire, part of",State House,103,WF,Jessica N. Heman,72
Middlesex,Chester,Governor,,Rep,Jodi Rell,972
Middlesex,Chester,Governor,,Dem,John DeStefano,727
Middlesex,Chester,Governor,,CC,Joseph Zdonczyk,5
Middlesex,Chester,Governor,,Green,Clifford Thornton,31
Middlesex,Chester,Secretary of State,,Rep,Richard Abbate,334
Middlesex,Chester,Secretary of State,,Dem,Susan Bysiewicz,1260
Middlesex,Chester,Secretary of State,,Lbt,Ken Mosher,14
Middlesex,Chester,Secretary of State,,CC,Jean Marie Burness,14
